author,comment,belong_likes_count,time,belong_create_time,link,is_long,motion,is_positive
pisikucom,We sell Powerbank|iPhone 6+|Apple watch|iPad Air 2|iPad Mini 2|Macbook|Multicharger|Just Check https://t.co/o5bs98gdn3,0,2022-05-14 16:56:16+00:00,2022-05-14 16:56:16+00:00,https://twitter.com/pisikucom/status/1525520381582245895,1,Happy,1
ezk3626stone,@ohsofickle wah super bling your apple watch,0,2022-05-14 16:56:02+00:00,2022-05-14 16:56:02+00:00,https://twitter.com/ezk3626stone/status/1525520323294429189,1,Surprise,1
MarchForTruth30,How much is Apple paying people to watch this? https://t.co/CHEeqGTXFr,0,2022-05-14 16:56:00+00:00,2022-05-14 16:56:00+00:00,https://twitter.com/MarchForTruth30/status/1525520313986863110,1,Surprise,1
CoachRamsay23,"@shethatisnau @sheepchase I was mad that I had so many issues with video, but I will go watch joe anywhere he goes, people have a deeper connection with that show it’s not political for everyone. But yes Apple is WAY better then Spotify",1,2022-05-14 16:55:57+00:00,2022-05-14 16:55:57+00:00,https://twitter.com/CoachRamsay23/status/1525520301303406592,1,Surprise,1
amandakeelley,#apple Watch Series 3 LTE crowned as best-selling #smartwatch in Asia. #science https://t.co/TwRTD1EErP https://t.co/FsOiMWp9mM,1,2022-05-14 16:55:46+00:00,2022-05-14 16:55:46+00:00,https://twitter.com/amandakeelley/status/1525520257372172288,1,Surprise,1
TTVKing_Cutler,Apple TV made a movie about black cats being luck does anyone have Apple TV so I can watch with you 😭😭😭,0,2022-05-14 16:55:00+00:00,2022-05-14 16:55:00+00:00,https://twitter.com/TTVKing_Cutler/status/1525520063230377984,1,Happy,1
FelisaFefe,I wonder if my Apple Watch and it’s damn rings knows how much I am sweating here on the couching doing nothing?,5,2022-05-14 16:54:40+00:00,2022-05-14 16:54:40+00:00,https://twitter.com/FelisaFefe/status/1525519980640489474,1,Surprise,1
T0XIC4110,@VerdeSelvans I never had a apple watch nors do I want one I have the Galaxy watch 4 classic and the rotating bezel is amazing,3,2022-05-14 16:53:29+00:00,2022-05-14 16:53:29+00:00,https://twitter.com/T0XIC4110/status/1525519682433851393,1,Surprise,1
Fiberoptixxx,"@MetaQuestVR Hey,

Asswipes.. were kinda going through a recession thingy. This is non-essential anti-human agency bull$hit. another juciero, google glass, apple watch. Failure to humanity. https://t.co/7TtLH1XdH3",0,2022-05-14 16:52:11+00:00,2022-05-14 16:52:11+00:00,https://twitter.com/Fiberoptixxx/status/1525519355491913728,1,Surprise,1
ZakhoLina,apple watch x airpods pro &gt;,1,2022-05-14 16:51:46+00:00,2022-05-14 16:51:46+00:00,https://twitter.com/ZakhoLina/status/1525519250374418432,1,Surprise,1
KyayaarAnas,"I swear ppl with a apple watch act like it's a Rolex,ajeebb.",3,2022-05-14 16:51:35+00:00,2022-05-14 16:51:35+00:00,https://twitter.com/KyayaarAnas/status/1525519202504716288,1,Angry,0
YoungStrrdi,I want a Apple Watch,0,2022-05-14 16:51:35+00:00,2022-05-14 16:51:35+00:00,https://twitter.com/YoungStrrdi/status/1525519201905123333,1,Surprise,1
boqli1,"#Apple Watch SE [GPS 40mm] Smart Watch w/ Space Grey Aluminium Case with Midnight Sport Band. Fitness 
$229.00

https://t.co/d38qirRsIt",0,2022-05-14 16:51:10+00:00,2022-05-14 16:51:10+00:00,https://twitter.com/boqli1/status/1525519099949981697,1,Surprise,1
iCoolCreate,Modern Black Grey Checkered Pattern Cool Stylish Apple Watch Band https://t.co/yeLXnPI5yF #AppleWatch #Smartwatch #watches https://t.co/lg04x8IkGZ,0,2022-05-14 16:51:06+00:00,2022-05-14 16:51:06+00:00,https://twitter.com/iCoolCreate/status/1525519080534384642,1,Surprise,1
StealsandDeals,"ad: ONLY $229  
 
NEW Apple Watch SE (GPS, 40mm)

https://t.co/jkTxvFhyBE
https://t.co/jkTxvFhyBE https://t.co/yumbSrXg2X",0,2022-05-14 16:51:03+00:00,2022-05-14 16:51:03+00:00,https://twitter.com/StealsandDeals/status/1525519068689752067,1,Surprise,1
FatihEBahadir,Why The Apple Watch Is Square https://t.co/WlLZ7i1yBD via @Apple,0,2022-05-14 16:50:33+00:00,2022-05-14 16:50:33+00:00,https://twitter.com/FatihEBahadir/status/1525518943863164929,1,Surprise,1
WhatsTech3,Le migliori cover per Apple Watch in offerta su Amazon https://t.co/tAI2ZRgDal,0,2022-05-14 16:48:35+00:00,2022-05-14 16:48:35+00:00,https://twitter.com/WhatsTech3/status/1525518448876572673,1,Surprise,1
matthucius,Also anyone know how to actually track intervals on Apple Watch?,1,2022-05-14 16:48:14+00:00,2022-05-14 16:48:14+00:00,https://twitter.com/matthucius/status/1525518362108903425,1,Surprise,1
sulemaniya_,@tomthehack Along with location based movement to be reported by Apple Watch!,3,2022-05-14 16:48:00+00:00,2022-05-14 16:48:00+00:00,https://twitter.com/sulemaniya_/status/1525518302965030913,1,Surprise,1
theycallmemadds,turning my apple watch activity notifications back on for some unhealthy motivation to workout after finals,1,2022-05-14 16:47:58+00:00,2022-05-14 16:47:58+00:00,https://twitter.com/theycallmemadds/status/1525518293871775746,1,Surprise,1
wing_are,"@HeladioSantiag0 I had to watch the game on ""apple tv"" (maybe everybody did? i dunno); their feed had a close-up of him on the mound and you could clearly read his lips saying that to Swanson as he stared him down , it was great",0,2022-05-14 16:46:54+00:00,2022-05-14 16:46:54+00:00,https://twitter.com/wing_are/status/1525518026128379904,1,Surprise,1
hvilmary,Apple Watch competitions this week 👀👀👀 https://t.co/Dfm8uWOhGf,1,2022-05-14 16:46:30+00:00,2022-05-14 16:46:30+00:00,https://twitter.com/hvilmary/status/1525517925528084483,1,Surprise,1
yuusharo,"@MelanieMoore …I was one of them, hahah 😅

Trying to, at least… did you know that a cellular Apple Watch gets those alerts even if you don’t activate service? I learned that today as I nearly tripped trying to shut it off from across the room. That tiny speaker is LOUD turns out.",1,2022-05-14 16:46:14+00:00,2022-05-14 16:46:14+00:00,https://twitter.com/yuusharo/status/1525517854908379136,1,Surprise,1
MICHWECHO,Looking for something to watch this weekend?  Check out They Call Me Magic on Apple TV. It won’t disappoint. #Magic #michigan #sportsentertainment  #statusmatters https://t.co/CDDIyxE9BF,0,2022-05-14 16:45:41+00:00,2022-05-14 16:45:41+00:00,https://twitter.com/MICHWECHO/status/1525517718182567941,1,Surprise,1
alyssakeiko,@DavidKaib Apple Watch,2,2022-05-14 16:45:34+00:00,2022-05-14 16:45:34+00:00,https://twitter.com/alyssakeiko/status/1525517688562393088,1,Surprise,1
imablinkism,worth it pa ba ang apple watch se,0,2022-05-14 16:42:58+00:00,2022-05-14 16:42:58+00:00,https://twitter.com/imablinkism/status/1525517035106861056,1,Surprise,1
Hoon192,The best thing Apple ever did was let me watch the phone ring as I  keep doing what I was doing.,1,2022-05-14 16:42:03+00:00,2022-05-14 16:42:03+00:00,https://twitter.com/Hoon192/status/1525516803656531969,1,Surprise,1
nichardi,@JustThomp That’s some skillful thief. RIP your Apple Watch tho,1,2022-05-14 16:40:34+00:00,2022-05-14 16:40:34+00:00,https://twitter.com/nichardi/status/1525516432288763908,1,Surprise,1
KwikRhyMes,This how everyone looks who be talkin into they Apple Watch https://t.co/ApNUv36vL2,1,2022-05-14 16:39:07+00:00,2022-05-14 16:39:07+00:00,https://twitter.com/KwikRhyMes/status/1525516065010327552,1,Surprise,1
Mr_Blackwell_22,"@PetraJue Petra, your bread looks perfect.  Nothing beats fresh potato bread from out of the lovin' oven!  You may spread apple butter inside or even regular butter, only to watch it gently marry into the bread as the steam rises, making the subsequent bites that much more gratifying. 😉",1,2022-05-14 16:38:53+00:00,2022-05-14 16:38:53+00:00,https://twitter.com/Mr_Blackwell_22/status/1525516008865378306,1,Sad,0
PAC_Athletics,"W&amp;J wastes no time jumping out early, as the Presidents open with three straight hits en route to a 2-0 lead mid 1st inning - Westminster coming to bat for first time.

Watch on @PACSports Network: https://t.co/5E5MLYwdDw or PAC apps on Roku/Apple TV.

#d3baseball #pacbaseball",1,2022-05-14 16:38:40+00:00,2022-05-14 16:38:40+00:00,https://twitter.com/PAC_Athletics/status/1525515954477752322,1,Surprise,1
fpace,@ChadMoran Just Apple Watch. And “run” is my Twitter code word for perhaps “optimistic walking.”,1,2022-05-14 16:38:30+00:00,2022-05-14 16:38:30+00:00,https://twitter.com/fpace/status/1525515909292470272,1,Angry,0
eddiiemartinez,@_MiguelJ_ At this point just get apple care on everything you buy. You cant last 6 months with airpods/beats or watch. 🤦🏽😂,0,2022-05-14 16:38:26+00:00,2022-05-14 16:38:26+00:00,https://twitter.com/eddiiemartinez/status/1525515894604152832,1,Surprise,1
___FINLAY___,Proud of myself! I did two cycles today — one was from Oughtonhead Common to @HitchinLavender. The one I did just now was from my house up to Oughtonhead Common. Now considering getting an Apple Watch. Let me know what you think!,0,2022-05-14 16:38:03+00:00,2022-05-14 16:38:03+00:00,https://twitter.com/___FINLAY___/status/1525515799162667009,1,Surprise,1
FinlayTomasMead,Proud of myself! I did two cycles today — one was from Oughtonhead Common to @HitchinLavender. The one I did just now was from my house up to Oughtonhead Common. Now considering getting an Apple Watch. Let me know what you think!,0,2022-05-14 16:38:00+00:00,2022-05-14 16:38:00+00:00,https://twitter.com/FinlayTomasMead/status/1525515784621019138,1,Surprise,1
Deion_Slanders,@Drea_TheCreole You got an apple watch?,0,2022-05-14 16:37:19+00:00,2022-05-14 16:37:19+00:00,https://twitter.com/Deion_Slanders/status/1525515611027087360,1,Surprise,1
technicatedYT,@VerdeSelvans Yeah looks way cooler than the Apple Watch imo. Round smartwatches ftw,1,2022-05-14 16:36:58+00:00,2022-05-14 16:36:58+00:00,https://twitter.com/technicatedYT/status/1525515523315879937,1,Surprise,1
StoneMunki,@fesshole The Apple Watch will be associated with an Apple code so they’ll be able to track it when it’s turned on and syncs to the internet. So even if this story is true I very much doubt the watch actually works.,9,2022-05-14 16:36:37+00:00,2022-05-14 16:36:37+00:00,https://twitter.com/StoneMunki/status/1525515437378789379,1,Surprise,1
N3QEH,"@CMcKayFL @MINIUSA Apple Watch. But… I had a calibrated SPL meter for work the other day. I was shocked to see it reading the exact same as my watch.
Therefore, I’m assuming the watch is close enough.",0,2022-05-14 16:36:02+00:00,2022-05-14 16:36:02+00:00,https://twitter.com/N3QEH/status/1525515290083090432,1,Surprise,1
BoogeyBaggYo,Left my apple watch charger at work. FML,0,2022-05-14 16:35:00+00:00,2022-05-14 16:35:00+00:00,https://twitter.com/BoogeyBaggYo/status/1525515029717700608,1,Surprise,1
pbombach,@audible_com Why do you require that the Apple Watch sync from an iPhone? Why don’t you just download directly from the app on Apple Watch?,0,2022-05-14 16:34:29+00:00,2022-05-14 16:34:29+00:00,https://twitter.com/pbombach/status/1525514899530477568,1,Surprise,1
IsaacNaor,Feel lucky? Watch the teaser trailer for Apple TV+ animated comedy Luck. https://t.co/31g2KX0sPR /via @CultOfMac https://t.co/zqMOflDXcj,0,2022-05-14 16:34:05+00:00,2022-05-14 16:34:05+00:00,https://twitter.com/IsaacNaor/status/1525514799374708736,1,Happy,1
Bad2thebonezz,The Apple Watch ⌚️ is so cool,0,2022-05-14 16:33:55+00:00,2022-05-14 16:33:55+00:00,https://twitter.com/Bad2thebonezz/status/1525514755842093056,1,Happy,1
JustThomp,Someone at the Q literally stole my Apple Watch right off my arm last night 🙃,46,2022-05-14 16:33:36+00:00,2022-05-14 16:33:36+00:00,https://twitter.com/JustThomp/status/1525514676527935489,1,Surprise,1
ifiok75,🎵She bought me an Apple Watch so I can finally have her time🎵,0,2022-05-14 16:32:40+00:00,2022-05-14 16:32:40+00:00,https://twitter.com/ifiok75/status/1525514442074738688,1,Surprise,1
linwood_barclay,"@51phyllis @madison_lintz @welliver_titus @Connellybooks I couldn’t find them, either, then accessed them through Apple+ Watch Now, which seems to keep track of everything you’ve been watching on all streaming services.",0,2022-05-14 16:32:15+00:00,2022-05-14 16:32:15+00:00,https://twitter.com/linwood_barclay/status/1525514337674215425,1,Surprise,1
clive_symons,"Arsenal Football Club Smartwatch Band – Officially Licensed, Compatible with Every Size &amp; Series of Apple Watch (watch not included) https://t.co/llI6UzJRPn via @amazon

#arsenal",1,2022-05-14 16:31:02+00:00,2022-05-14 16:31:02+00:00,https://twitter.com/clive_symons/status/1525514033348198402,1,Surprise,1
daveannn,changed my apple watch face to my twitter/meme folder and it’s kinda eating https://t.co/bSdW9C0Qbh,2,2022-05-14 16:30:55+00:00,2022-05-14 16:30:55+00:00,https://twitter.com/daveannn/status/1525514002767532033,1,Surprise,1
DrMBaxter,@nicoleann75 And I though my AppleWatch bullied me!,1,2022-05-14 16:29:47+00:00,2022-05-14 16:29:47+00:00,https://twitter.com/DrMBaxter/status/1525513717663817728,1,Sad,0
cinema_dave,I completed seven workouts during the week of May 14 with my #AppleWatch. https://t.co/C8TPDs5Msb,0,2022-05-14 16:25:50+00:00,2022-05-14 16:25:50+00:00,https://twitter.com/cinema_dave/status/1525512723454472200,1,Fear,0
domeglassapple,"[Big Sale] Best Screen protector for Apple Watch Series 7 Whitestone Dome Film #whitestonedome.com  Launching

[Dome Film, 6 pack, $9] Apple Watch Series 7(45mm) https://t.co/FTL5r1AQUD 

[Dome Film, 6 pack, $9] Apple Watch Series 7(41mm) https://t.co/GZC79s67Uh",0,2022-05-14 16:25:01+00:00,2022-05-14 16:25:01+00:00,https://twitter.com/domeglassapple/status/1525512518541639680,1,Surprise,1
iOS_Educator,"@AndroidEducator @techstarsrk Please show evidence of that instead of making baseless claims. Besides, Apple do make affordable products from the iPhone/ Apple watch SE to the $329 iPad.",1,2022-05-14 16:25:00+00:00,2022-05-14 16:25:00+00:00,https://twitter.com/iOS_Educator/status/1525512513076350976,1,Sad,0
Simp4Bucky_,@carolxloki is this my sign to finally go watch the Essex serpent and actually use my Apple TV subscription?🏃🏼‍♀️🏃🏼‍♀️🏃🏼‍♀️,2,2022-05-14 16:24:10+00:00,2022-05-14 16:24:10+00:00,https://twitter.com/Simp4Bucky_/status/1525512302467883015,1,Surprise,1
ebbiekayy,"@shaydollface How I be with my Apple Watch 😅 idc if I’m in the parking lot, I’m going back to get it 😂",2,2022-05-14 16:23:04+00:00,2022-05-14 16:23:04+00:00,https://twitter.com/ebbiekayy/status/1525512028756000768,1,Fear,0
jacarandachick,"@BMACadelic The power ofM1 iMac, Air Drop, Apple Watch -the gestures like clenched or finger tap to execute an action just delight me",0,2022-05-14 16:22:54+00:00,2022-05-14 16:22:54+00:00,https://twitter.com/jacarandachick/status/1525511985751801856,1,Angry,0
nbcwashington,"In this Recap, News4 Transportation reporter Adam Tuss takes deep dive into the Metro challenges and priorities for incoming general manager Randy Clarke. Watch here or on our apps for Apple TV, Fire TV and Roku TV. https://t.co/ERi0wRtwJV @AdamTuss",5,2022-05-14 16:21:06+00:00,2022-05-14 16:21:06+00:00,https://twitter.com/nbcwashington/status/1525511530271350789,1,Surprise,1
maria2019xz3,"@TheRealBidal I know this sounds Silly, but there is a good trick of thriving in Modern Times - do not own/use/participate in ANY Apple Products(iphones, iwatch, etc). However, it's good to keep up with iManipulation - read about Apple products, watch their ads, look at friends' Apples, etc.",0,2022-05-14 16:20:26+00:00,2022-05-14 16:20:26+00:00,https://twitter.com/maria2019xz3/status/1525511364340498432,1,Happy,1
GlitchxCity,"@PokemonGoApp just tested this out after updating, pretty neat to have a quick look. Apple Watch widget soon as well?",11,2022-05-14 16:18:36+00:00,2022-05-14 16:18:36+00:00,https://twitter.com/GlitchxCity/status/1525510903516495872,1,Happy,1
1KAKKAROT1,@Trolling_isart @TechnicalGuruji @emirates Bro look closely i think that's a gold apple watch series 7 🤌🏻,1,2022-05-14 16:17:58+00:00,2022-05-14 16:17:58+00:00,https://twitter.com/1KAKKAROT1/status/1525510744023781377,1,Surprise,1
theblazetrends,Realme Watch SZ100 will anticipate the Apple Watch with the desired functionality https://t.co/QUMT8aKtPi,0,2022-05-14 16:16:48+00:00,2022-05-14 16:16:48+00:00,https://twitter.com/theblazetrends/status/1525510448594010114,1,Surprise,1
TheLifeOfRonny,"My Apple Watch location keeps updating but I haven’t seen or used it since January. I would say, it’s been found and used by someone but the locations are places I’ve been.",0,2022-05-14 16:14:18+00:00,2022-05-14 16:14:18+00:00,https://twitter.com/TheLifeOfRonny/status/1525509821939736576,1,Surprise,1
DheeranKaran,@OnLeaks Seriously? Not even flagship wear os chips can match three year old Apple watch performance and Google wants to use this chip. I thought pixel watch would be exiting due to their acquisition of Fitbit and fossil.,0,2022-05-14 16:13:55+00:00,2022-05-14 16:13:55+00:00,https://twitter.com/DheeranKaran/status/1525509724690874368,1,Surprise,1
realDan203,@Cameron01608292 @esaagar I watch by clicking the unlisted YT link on my iPad. Letting it play for a second. Then going to my Apple TV and playing from the History section in the YT app there. That way I can watch on TV instead of staring at my device for an hour and a half.,0,2022-05-14 16:13:44+00:00,2022-05-14 16:13:44+00:00,https://twitter.com/realDan203/status/1525509680096718848,1,Fear,0
75xlh72,"Want to win WIN Apple Watch, Dyson + Nugget Ice Maker? I just entered to win and you can too. https://t.co/V1NFm5U2Px",0,2022-05-14 16:13:18+00:00,2022-05-14 16:13:18+00:00,https://twitter.com/75xlh72/status/1525509567546904578,1,Surprise,1
lexidamilf,@metaralsexual @MyGlendale My Apple Watch too in LA HAHA,2,2022-05-14 16:13:17+00:00,2022-05-14 16:13:17+00:00,https://twitter.com/lexidamilf/status/1525509563239215109,1,Surprise,1
SumtingN,Also an Apple Watch! 🤣🤣🤣,0,2022-05-14 16:11:04+00:00,2022-05-14 16:11:04+00:00,https://twitter.com/SumtingN/status/1525509004990062593,1,Surprise,1
arleigh,@AmazonHelp Cannot find amazon podcasts in the amazon music app on my apple watch. -Arleigh,0,2022-05-14 16:10:41+00:00,2022-05-14 16:10:41+00:00,https://twitter.com/arleigh/status/1525508909187731456,1,Surprise,1
Ohhh_jesss,I sucked my Apple Watch charger while cleaning my car 😢,1,2022-05-14 16:10:33+00:00,2022-05-14 16:10:33+00:00,https://twitter.com/Ohhh_jesss/status/1525508878640615424,1,Surprise,1
metaralsexual,@MyGlendale Thanks for the update directly to my Apple Watch down here in the South Bay 🤣,75,2022-05-14 16:10:08+00:00,2022-05-14 16:10:08+00:00,https://twitter.com/metaralsexual/status/1525508771719499777,1,Surprise,1
pashsKALL,"@BMACadelic iMessage, FaceTime and Apple Watch",0,2022-05-14 16:10:05+00:00,2022-05-14 16:10:05+00:00,https://twitter.com/pashsKALL/status/1525508758876704769,1,Surprise,1
RegularshareNet,"Buy Now 👉👉https://t.co/3J0xWTko2D
🎯Crazy deal! Don’t miss out!🎯
💥Wireless Charger Stand for iPhone AirPods Apple Watch, Charge Dock Station... by Amzon World on sale for $28.10 💥 https://t.co/e1jXdWH8r4",0,2022-05-14 16:09:27+00:00,2022-05-14 16:09:27+00:00,https://twitter.com/RegularshareNet/status/1525508600411594752,1,Happy,1
Royal_Rooter78,@marcoarment can I stream/download podcasts using cellular on an Apple Watch with overcast?,0,2022-05-14 16:09:23+00:00,2022-05-14 16:09:23+00:00,https://twitter.com/Royal_Rooter78/status/1525508582266966016,1,Surprise,1
get_sleazy_,I just realized I haven’t used or even seen my Apple Watch in quite some time… like have not even thought about it until I just saw the words “apple” and “watch”,2,2022-05-14 16:09:09+00:00,2022-05-14 16:09:09+00:00,https://twitter.com/get_sleazy_/status/1525508523416772610,1,Surprise,1
shoppingbooms,"Slim Metal Band Compatible with Apple Watch Bands 38mm 40mm 41mm Women, Thin Narrow Stainless Steel Mesh Milanese Loop Magnetic Replacement Strap for iWatch Series SE 6 5 4 3 2 1 (Patents Peding) https://t.co/g095RYWzoJ",0,2022-05-14 16:08:11+00:00,2022-05-14 16:08:11+00:00,https://twitter.com/shoppingbooms/status/1525508281917227010,1,Fear,0
Alm0stTrying,"@305miami6924 What the fuck is that? Also, we use the same Apple Watch face, serendipity baby!",1,2022-05-14 16:08:01+00:00,2022-05-14 16:08:01+00:00,https://twitter.com/Alm0stTrying/status/1525508237444849665,1,Happy,1
MinozInLove,"stars Youn Yuh-jung, Lee Min-ho, Kim Min-ha and Jin Ha. It premiered on Apple TV+ on March 25, 2022.

-
To watch Pachinko Episodes:

☑️ Sign up to apple tv plus from @appletvplus application or website
https://t.co/xGbHwyb5tg

☑️ Subscribe with your Debit/Credit Card",1,2022-05-14 16:07:14+00:00,2022-05-14 16:07:14+00:00,https://twitter.com/MinozInLove/status/1525508042657341440,1,Surprise,1
Royal_Rooter78,@OvercastFM can I stream/download podcasts using cellular on an apple watch?,0,2022-05-14 16:06:48+00:00,2022-05-14 16:06:48+00:00,https://twitter.com/Royal_Rooter78/status/1525507934695788545,1,Surprise,1
MrPegLegGreg,My Apple Watch just congratulated me for masturbating. #fitness https://t.co/iMure3K1Mx,1,2022-05-14 16:06:39+00:00,2022-05-14 16:06:39+00:00,https://twitter.com/MrPegLegGreg/status/1525507896359919619,1,Happy,1
AmazonHelp,@arleigh You'll find the Amazon Music app in the Apple Watch Store. The Amazon Music app is compatible with Apple Watch Series 3 or later. Let us know if you have any further questions. -Cara,0,2022-05-14 16:05:15+00:00,2022-05-14 16:05:15+00:00,https://twitter.com/AmazonHelp/status/1525507543103070208,1,Surprise,1
c50g,🤨 easy part done now some #astralradiance ? #workoutmotivation #riseandgrind #applewatch #traineatsleeprepeat #fitnessmotivation @fitnessandhumor @applefitnessplus https://t.co/CQnkCqFAzu,0,2022-05-14 16:03:13+00:00,2022-05-14 16:03:13+00:00,https://twitter.com/c50g/status/1525507031502831617,1,Happy,1
jdaIrymple,Nope. Feel lucky? Watch the teaser trailer for Apple TV+ animated comedy Luck. https://t.co/21E4l0ofGj,0,2022-05-14 16:02:50+00:00,2022-05-14 16:02:50+00:00,https://twitter.com/jdaIrymple/status/1525506935042330624,1,Happy,1
petejonesintx,Hey @Apple looks like more testing is needed for the #AppleWatch because it gave me credit for standing by wiping my (_o_) when taking a 💩 but it doesn’t give me credit for standing when walking down a flight of stairs and making coffee in my kitchen.  🙄,0,2022-05-14 16:02:40+00:00,2022-05-14 16:02:40+00:00,https://twitter.com/petejonesintx/status/1525506895053742080,1,Fear,0
GuyWinch,"From our interview with @thepsychologypodcast. Link in bio to watch the full thing, or find the episode on apple podcasts. ⁠ https://t.co/yJ3wP3KYHU",1,2022-05-14 16:02:18+00:00,2022-05-14 16:02:18+00:00,https://twitter.com/GuyWinch/status/1525506800308600834,1,Surprise,1
manaman_chhina,Anything good to watch on Apple TV?,42,2022-05-14 16:02:14+00:00,2022-05-14 16:02:14+00:00,https://twitter.com/manaman_chhina/status/1525506785741639680,1,Happy,1
ScottSegit,"I’ve been considering getting an Apple Watch for awhile.

Is it worth it?",1,2022-05-14 16:02:07+00:00,2022-05-14 16:02:07+00:00,https://twitter.com/ScottSegit/status/1525506753735053312,1,Surprise,1
glenmalone2,👍 on @YouTube: I wore an Apple Watch to the Met Gala https://t.co/YN3mq4GQ6F,0,2022-05-14 16:00:50+00:00,2022-05-14 16:00:50+00:00,https://twitter.com/glenmalone2/status/1525506431146987520,1,Happy,1
b_buff4,"@BMACadelic I’m a happy prisoner in the walled garden of Apple. The way my watch, iPhone and iPad Pro all sync together is seamless.",1,2022-05-14 16:00:45+00:00,2022-05-14 16:00:45+00:00,https://twitter.com/b_buff4/status/1525506410573881344,1,Happy,1
ConnectPCC,"Proclaim Ministry Teams recorded a special music video for Commencement. As a gift to the senior class, they performed “By Faith” featuring soloist Bennett Roberts. The audio is available on iTunes, Apple Music, &amp; Spotify. Click the link to watch: https://t.co/SmnORyxSsk https://t.co/Nw2rTgqxxW",16,2022-05-14 16:00:24+00:00,2022-05-14 16:00:24+00:00,https://twitter.com/ConnectPCC/status/1525506321625358338,1,Surprise,1
MayoMediaNet,"👊UFC Vegas 54 @DraftKings picks c/o @BrettAppley
of @DailyFanMMA

📺WATCH: https://t.co/NljQkZW7wx

🎧Apple: https://t.co/BMRInwQy7m
Stitcher: https://t.co/XZJHR8aLoB
Spotify: https://t.co/GJsAGorViE
Google: https://t.co/G2Yhr3Frya

#UFCVegas54 https://t.co/LpGetbmm1j",0,2022-05-14 16:00:00+00:00,2022-05-14 16:00:00+00:00,https://twitter.com/MayoMediaNet/status/1525506223889694726,1,Happy,1
RewindReconsidr,"Special guest @sarah_elmahmoud joins us again to watch Aladdin, a movie that has a literal trigger warning at the beginning....

Listen and subscribe:
Apple: https://t.co/UngZorcFB2
Spotify: https://t.co/JlCTOlsGVT https://t.co/Ysw07nBuHA",2,2022-05-14 16:00:00+00:00,2022-05-14 16:00:00+00:00,https://twitter.com/RewindReconsidr/status/1525506221700022273,1,Surprise,1
kesslerj,"@namitaj68 @LindenmuthWendi Not measurable, IMO — if you can measure it you can sell it — and if you sell it you’re in trouble — “like people in groceries, they _weigh_ everything…” (Zorba) — be careful of Apple Watch!",1,2022-05-14 15:58:56+00:00,2022-05-14 15:58:56+00:00,https://twitter.com/kesslerj/status/1525505953025490944,1,Sad,0
trevoracorn,@h_rris @celisa_mia Can I pay with my Apple Watch or do I need to download an app?,0,2022-05-14 15:56:32+00:00,2022-05-14 15:56:32+00:00,https://twitter.com/trevoracorn/status/1525505349935149063,1,Surprise,1
Qlarasports212,"Century vs Apple Valley - High School Baseball 🔴 Live Stream
Watch Live Game:👉 https://t.co/mRmhFvcoe5
The Century (Rochester, MN) varsity baseball team has a home non-conference game vs. Apple Valley (MN) today.",0,2022-05-14 15:54:55+00:00,2022-05-14 15:54:55+00:00,https://twitter.com/Qlarasports212/status/1525504944715239424,1,Fear,0
SurmanDave,My Apple watch is telling me to stand up….get tae fuck! https://t.co/bGg9vhafBt,0,2022-05-14 15:54:02+00:00,2022-05-14 15:54:02+00:00,https://twitter.com/SurmanDave/status/1525504721292754944,1,Happy,1
PlutoSnappin,forgetting your apple watch sucks,0,2022-05-14 15:53:49+00:00,2022-05-14 15:53:49+00:00,https://twitter.com/PlutoSnappin/status/1525504666481700865,1,Angry,0
shrua_sharma,Hercules And The Golden Apple Full Story |Moral Kids Hut Stories | Tia a... https://t.co/8zPdte6hJY I used to watch Hercules series in my teen days :D,0,2022-05-14 15:53:25+00:00,2022-05-14 15:53:25+00:00,https://twitter.com/shrua_sharma/status/1525504563758829568,1,Happy,1
nikko_b_z,"@BMACadelic I'd say airpods, iMessage, the apple watch keeps me coming back but I still use Android.",0,2022-05-14 15:52:26+00:00,2022-05-14 15:52:26+00:00,https://twitter.com/nikko_b_z/status/1525504319117615105,1,Surprise,1
damnquae,The best thing Apple ever did was let me watch the phone ring as I  keep doing what I was doing.,0,2022-05-14 15:52:00+00:00,2022-05-14 15:52:00+00:00,https://twitter.com/damnquae/status/1525504209684152325,1,Surprise,1
Varun33838580,@SamTheM94440505 @Mystery_Zc @nicollasrychard @UniverseIce That's exactly what I'm saying. The apple watch is far behind in battery efficiency compared to Galaxy watch,2,2022-05-14 15:51:54+00:00,2022-05-14 15:51:54+00:00,https://twitter.com/Varun33838580/status/1525504183264194561,1,Surprise,1
alxskhnrt,How am I supposed to prove to @Apple I walked today without my watch.,1,2022-05-14 15:51:19+00:00,2022-05-14 15:51:19+00:00,https://twitter.com/alxskhnrt/status/1525504035809382400,1,Fear,0
TheOnlyTriPP,Will I be able to watch baseball today? or will I have to just watch it via GameDay because I don't (and will never) have Apple TV...,1,2022-05-14 15:51:05+00:00,2022-05-14 15:51:05+00:00,https://twitter.com/TheOnlyTriPP/status/1525503979571974146,1,Surprise,1
Spacey_Katie,Apple said the reason my watch keeps pausing my workouts could be Bc it’s over a tattoo. What you want me to do take off my skin,3,2022-05-14 15:50:59+00:00,2022-05-14 15:50:59+00:00,https://twitter.com/Spacey_Katie/status/1525503950866243587,1,Surprise,1
