Unnamed: 0,author,comment,belong_likes_count,time,belong_create_time,link,is_long,motion,is_positive,,
3033,aynus.seyidova,Kartla odenis mumkundur,333,1650016656,1649946624,https://www.instagram.com/p/CcVbm4Bq7BH,1,Happy,1,,
3034,dadasovadilaver,Qiymətin deyərdiz,333,1649980387,1649946624,https://www.instagram.com/p/CcVbm4Bq7BH,0,Happy,1,,
3035,denizin_aksesuar_dunyasi,Ünvan zəhmət olmasa,355,1649954858,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3036,feri.zeelizade4,Salam kartla odenis goturursuz ?,355,1649954660,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3037,melissacabbarli,Salam rayona çatdırılma edirsiniz?,355,1649971305,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3038,melek18605,Ipod olur sizde,355,1649971100,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3039,lema.n1064,Kartla ödəniş mümkündür?,355,1649965827,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3040,ayselin_777,Çatdırılma əlavə ödənişlidir?,355,1649967102,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3041,turkanorxann,Rayonlara çatdırılma edirsiz?,355,1649963213,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3042,mahmudlu_mehriban__,Salam əlaqə  nömrəsi zəhmet olmasa,355,1650008537,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3043,sebine_.memmedova_,Coxdandir izləyirəm paylawimlari❤️,355,1649959645,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3044,ikinci_el_geyimler7777,Kreditlə verirsiz?,355,1649967737,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3045,dadasovadilaver,Ünvan zəhmət olmasa,355,1649980349,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3046,samiraraxman,Salam ünvan zəhmət olmasa,355,1649961606,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3047,selimli.selim_,O qədər gözəldir ki😍,355,1649968052,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3048,mel.issa4650,Çatdırılma edirsiz?,355,1649964829,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3049,jasmineelizade34,Sizin mehsulariniz xosuma gelir,355,1649972782,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3050,yasemenonline,Mutleq telesib almaliyam,355,1649977426,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3051,sabir_aynur,Kartla ödəniş var,355,1649960797,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3052,abdu.ll5989,Paylaşımlarınızı daima izləyirəm,355,1649982939,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3053,mele.kgood,Ünvan qeyd edə bilərsiz zəhmət olmasa,355,1650009514,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3054,pasazadeinci,Ünvanı qeyd ederdiz zəhmət olmasa,355,1649978721,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3055,inci.memedlii,En sevdgim iphona,355,1649975103,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3056,orxan.turkan0925,Hisse hisse odeniw mümkündür,355,1649963635,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3057,sanireelizade44,Super endirim edirsiz,355,1649975854,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3058,nurra__babayev,Səhifənizdəki postları çox sevirəm,355,1649956382,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3059,aynaayazofa,Nece elde ede bilerem,355,1650015796,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3060,senan_emiraslanov_,Ünvanı geyd ederdiz zəhmət olmazsa,355,1650004177,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3061,semra89i,Nə qədər gözəldir,355,1649985082,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3062,canta.topdan,Almaq isdirem,355,1650015170,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3063,aygul_haqverdi,Mütləq kampaniyadan yararlanacam😍,355,1649972028,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3064,__lleylaaa__,Очень красиво ❤️,355,1649960374,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3065,esin_mehin,Sizinlə mütləq əlaqə saxlayacam,355,1649956212,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3066,fatima_amarrr,Saat neçədə etibarən isləyirsiz yaxınlaşmaq istəyirəm,355,1650009082,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3067,quluzadesabrina,Muracietim siz olacagsiz,355,1649979107,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3068,smeryemsb,Çox bəyəndim rəngini,355,1649980149,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3069,abd.ulmeryem,Dmye baxarsiz,355,1650006066,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3070,aynur_mhrm,Isinizde ugurlar,355,1650015775,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3071,farah_qurbanova,Salam online satisdir ya mağaza harda yerləşir,355,1649954861,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3072,eldar_rehmanli,Heyran qaldım mən 😍,355,1649968693,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3073,aleynaabdullayeva21,Ne gozel paylasiminiz var,355,1650010578,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3074,ayteneli3,Çox əla təklifdir,355,1649988721,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3075,faridahesen3,Salam başqa rəngləri var?,355,1649989408,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3076,narmin17282,Kreditle almaq mümkündür,355,1649967657,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3077,aygun.xeyal1,Salam unvan haradi?,355,1650014703,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3078,renaqulizade,Qazanciniz bol olsun,355,1649978025,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3079,huseyn.qlf,Rayonlara da gonderirsiz?,355,1650001014,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3080,banu.sultanli2016,Kart keçərlidir?,355,1649989132,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3081,leylem266,İşlərinizdə uğurlar arzulayıram,355,1649983224,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3082,aytan.axmedofa,Rengi mohtesemdi,355,1650013539,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,0,Happy,1,,
3083,aysanmammadli,Salam kartla ödəniş etmək olar?,355,1649998451,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3084,elnara_osmanqizi,Salam yaddaş nə qədər,355,1649954684,1649874170,https://www.instagram.com/p/CcTRe3_KYVw,1,Happy,1,,
3085,cicek33449,Mesaj bölməsinə yazdığım mesaja baxa bilersiz?,340,1649932805,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3086,aylan_urka,Dm baxında zəhmət olmasa,340,1649934282,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Fear,0,,
3087,mel.issa4650,Ünvan zəhmət olmasa,340,1649876325,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3088,roska_ava,Online satiwdi?,340,1649885969,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3089,cemile_efendiyev99,Sifarus edecem mende,340,1649889916,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3090,denizin_aksesuar_dunyasi,Yalnız nağd ödənişdir?,340,1649870880,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3091,turkanorxann,Rayonlara çatdırılma edirsiz,340,1649887132,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3092,jale.celil,Nagd odenisde endirim olunur?,340,1649887883,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3093,nuruw.yahyayeva,Qablawdirilma edirsiz?,340,1649891872,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3094,ciyelek_page,Dm baxında zəhmət olmasa,340,1649935534,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Fear,0,,
3095,tamilla_mmm,Ag rengi var?,340,1649888896,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3096,reyhan.20192019,Kredit var sizdə?,340,1649933036,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3097,ya._azim,Kohne ipone modelleri qalib?,340,1649890382,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3098,cahan5590,Salam bir kartla aylara bolursuz?,340,1649921470,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3099,nuray.zamanov.a,Bol qazanclar,340,1649891509,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3100,melis.ibadova95,Neceyedi?,340,1649893503,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3101,ava__ss5,Reng cewidi  var?,340,1649917602,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3102,sh_a_v_a_77,Endirim  var?,340,1649887208,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3103,ceyran_agayeva1978,Catdirilma odeniwlidir?,340,1649919172,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3104,sixmmdovagunel2021,Я с вами свяжусь обязательно,340,1649942595,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3105,lalem9700,Işlərinizdə uğurlar arzulayıram 🥰,340,1649938695,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3106,lema.n1064,Tel üçün aksessuarlar olur sizde?,340,1649920943,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3107,cicek18189,Hisse hisse odeniw mümkündür,340,1649910731,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3108,aliyeva_rasmiyya__,Iwlenmiw telefon olur sizde ?,340,1649921677,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3109,ayte.nmirzeyeva,Mütləq size müraciət edecem inşallah,340,1649937829,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3110,avva94sh,Cox gozeldir,340,1649917806,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3111,ilhame_babayeva3,Biri benim olsa 😢,340,1649889472,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3112,xosqedem6655,Sizden ne almişamsa super çıxıb,340,1649934032,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3113,gunes_kizi123,На какой срок вы даёте гарантию,340,1649925204,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3114,zemi.ne55,Servis xidmeti var?,340,1649889444,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3115,mini_yarishma,Cox qewengdir almiwam,340,1649887637,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3116,nara66.77,Salam sizinle nece əlaqə saxlaya bilerem?,340,1649921775,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3117,zuzu7825,Endirim edirsiz?,340,1649917415,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3118,sehla_3_33,Salam air pods pro necedir?,340,1649935195,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3119,ya_fetah,Rayonlara gonderirsiz?,340,1649888516,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3120,ayselin_777,Kreditlə verirsiz,340,1649888718,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3121,nahide.5689,Salam iPhone 12qiymetleri necedir?,340,1649934849,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3122,irade_emehri,Я свяжусь с этим номером,340,1649942987,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3123,ayetil_kursi,Magaza var?,340,1649885697,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3124,metbex_robotu,Birkart keçir sizdə?,340,1649929614,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3125,asadova2019,Kartla ödəmək olur?,340,1649929026,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3126,ikinci_el_geyimler7777,Power bank olur sizde?,340,1649919362,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Angry,0,,
3127,banu.banu20192019,Ünvan haradır?,340,1649938504,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3128,es.shekur,Magazadi sizde?,340,1649890150,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3129,yamecid,Cox gozeldiler,340,1649885164,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3130,melisa89565,Salam reng fərqində qiymət deyişir?,340,1649936641,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3131,nails_715s,Rayonlara catdirirsiz?,340,1649916312,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3132,el.mumin87,Endirim var?,340,1649889794,1649868479,https://www.instagram.com/p/CcTGmusKPym,0,Happy,1,,
3133,cahangirova_meryam,Salam Aleykum kartla ödəniş olunur?,340,1649922214,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3134,anjelika5756,Salam rayonlara catdirilma edirsiz,340,1649935818,1649868479,https://www.instagram.com/p/CcTGmusKPym,1,Happy,1,,
3135,bianca_g_moreira,Awesome 👏🏻 🔥❤️,1253,1649110200,1649109661,https://www.instagram.com/p/Cb8fS7hPZIX,0,Surprise,1,,
3136,thatappleguytoday,Thanks for the post my friend 💥,1253,1649112776,1649109661,https://www.instagram.com/p/Cb8fS7hPZIX,1,Happy,1,,
3137,world_by_tech,🔥🔥,1253,1649150228,1649109661,https://www.instagram.com/p/Cb8fS7hPZIX,0,Happy,1,,
3138,roxko_bout_bread,I’m feeling the new age looks 🏎,1253,1649221203,1649109661,https://www.instagram.com/p/Cb8fS7hPZIX,1,Angry,0,,
3139,adel___mobile,Jazab,1253,1649449341,1649109661,https://www.instagram.com/p/Cb8fS7hPZIX,0,Happy,1,,
3140,voltawatches,🔥🔥🔥🔥🔥,1253,1649592860,1649109661,https://www.instagram.com/p/Cb8fS7hPZIX,0,Happy,1,,
3141,j.dricis,👑👑🏆👸🚶🏆👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑,1253,1650046448,1649109661,https://www.instagram.com/p/Cb8fS7hPZIX,1,Happy,1,,
3142,beauty_124345,love it DM 💯 @luxury.lifestyel,1810,1645468720,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,1,Happy,1,,
3143,emilio_primavera,Thanks for share my photo 😊,1810,1645469460,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,1,Happy,1,,
3144,yellowskinz,🔥,1810,1645563075,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,0,Happy,1,,
3145,ganikelkonstantin,Где AirPods 😢,1810,1645710779,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,0,Happy,1,,
3146,digitalteck,Same color for watch band in my stories friends 👏🔥,1810,1645794694,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,1,Happy,1,,
3147,applewatchbandd,👏,1810,1646242842,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,0,Happy,1,,
3148,betterwatchfaces,"Check out our app, we create Watch Faces for Apple Watch 😍",1810,1646650051,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,1,Surprise,1,,
3149,fredhernandez03,"#zsxbraidedapplewatchband
#zsxbraidedapplewatchband44mm
#zsxbraidedapplewatchband44mmwomen
#zsxbraidedapplewatchband38mm men
#zsxapplewatchband38mmmenseries3
#zsxapplewatchband38mmmenseries1",1810,1646767393,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,1,Happy,1,,
3150,hesamkashefi2020,Forosh darim koiaj,1810,1647574174,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,0,Happy,1,,
3151,danver728,📩 your 🇵 🇮 �?to @united__fitness_,1810,1648054163,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,1,Happy,1,,
3152,_modernmedicine,I have just cited Apple Watch in an article for @tatlermagazine keep up the good work 👏 https://www.tatler.com/article/the-stress-test-how-new-biotech-can-measure-and-treat-your-internal-stress-levels,1810,1648380580,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,1,Happy,1,,
3153,voltawatches,👏👏👏👏,1810,1649592866,1645468705,https://www.instagram.com/p/CaP-uYlPmo5,0,Happy,1,,
3154,komu7_8,Love it!! DM 💙 @fitfamunity,4878,1637618479,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,1,Happy,1,,
3155,bianca_g_moreira,It's so beautiful,4878,1637618516,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3156,grablin_,I love it Dm @grablin_,4878,1637618758,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,1,Happy,1,,
3157,rolfe_96,😍😍,4878,1637619066,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3158,_plato_m,🔥,4878,1637619677,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3159,rjcdesign22,💙💙💙,4878,1637628669,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3160,j_e_n_i_f_e_r_3,Price,4878,1637635205,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3161,the_apple_watch_man,Great photo!,4878,1637645756,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3162,applewatchstraps.co,Love the blue colours !,4878,1637650087,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,1,Happy,1,,
3163,andythompson717,What is this band? I’ve never seen it before,4878,1637663579,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,1,Fear,0,,
3164,eitan_zerdoun,Wouaw @simhab5,4878,1637695350,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3165,unnita_sen07,@hot__cupid__upi,4878,1637696949,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3166,alnoorhassan3,😍😍💙💙,4878,1637699550,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3167,david.male.p,Like blue,4878,1637915449,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Sad,0,,
3168,mehmetonderkilicoglu,@ciyyan,4878,1638226067,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3169,isaac__oladimeji,Love the combo,4878,1638398004,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3170,patrickk_mercado,😍,4878,1639728526,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,0,Happy,1,,
3171,kim.kay.patrick.liv,Ik vind het waardeloos als je z’n dure horloge koopt dat er dan geen oplader bij zit en alleen het draadje!!! Verder is de 7 serie een top horloge maar Jezus nog niet eens een oplader erbij schandalig!!!,4878,1641305104,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,1,Surprise,1,,
3172,nour.emad.8120,ممكن اعرف سعر الابل واتش سيريس ٦,4878,1641481205,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,1,Happy,1,,
3173,yahianettari99,@aymen_der هربا ربي وخلاص قالك شوف بعينك وخلاص 😂,4878,1642195740,1637618457,https://www.instagram.com/p/CWmBkG9PvIY,1,Happy,1,,
3174,seanrothfuss,What all you using for those tasks?🙌,2077,1636040952,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,1,Happy,1,,
3175,torrenterachic,🙌🔥,2077,1636041625,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3176,_plato_m,🔥,2077,1636041805,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3177,shotsbyiponticha,🤍🤍🤍,2077,1636044958,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3178,conorbutkovic,🙌🏻🙌🏻,2077,1636045602,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3179,isaac__oladimeji,Cool combination,2077,1636047712,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3180,ansh4814,"Amazing, I also got the 13 pro max and Apple Watch series 6",2077,1636049331,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,1,Surprise,1,,
3181,apple.watchlove,Love it.,2077,1636065342,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3182,bianca_g_moreira,Awesome 👏🏻,2077,1636076035,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Surprise,1,,
3183,atmadjatirta,𝗧𝗮𝗸𝗶𝗻𝗴 𝗰𝗮𝗿𝗲 𝗼𝗳 𝗺𝘆 𝗱𝗲𝗯𝘁𝘀 𝗮𝗻𝗱 𝗴𝗶𝘃𝗶𝗻𝗴 𝗺𝘆 𝗞𝗶𝗱𝘀 𝘁𝗵𝗲 𝗯𝗲𝘀𝘁 𝗳𝗶𝗻𝗮𝗻𝗰𝗶𝗮𝗹𝗹𝘆 𝗶𝘀 𝘄𝗵𝗮𝘁 𝗜'𝘃𝗲 𝗹𝗼𝗻𝗴 𝘄𝗮𝗶𝘁𝗲𝗱 𝗳𝗼𝗿 𝘁𝗵𝗮𝗻𝗸 𝘆𝗼𝘂 𝗳𝗼𝗿 𝗵𝗲𝗹𝗽𝗶𝗻𝗴 𝗺𝗲 𝗴𝗮𝗶𝗻 𝗳𝗶𝗻𝗮𝗻𝗰𝗶𝗮𝗹 𝗳𝗿𝗲𝗲𝗱𝗼𝗺 @earn_with_remo,2077,1636080287,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,1,Happy,1,,
3184,mobilejungle_uk,🔥🔥,2077,1636104022,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3185,g_lothm,Wenn man die Watch 7 denn mal kaufen könnte 😒,2077,1636134373,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,1,Surprise,1,,
3186,megansgiles,Is things 3 worth the money? How is it better/different than the native reminders app?,2077,1636139476,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,1,Surprise,1,,
3187,megansgiles,Love the white/silver combo! Classic,2077,1636139503,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,1,Happy,1,,
3188,katiebossjjmd_28,❤️love it,2077,1637793595,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3189,patrickk_mercado,😮😮,2077,1639749684,1636040709,https://www.instagram.com/p/CV3AP_AtGT7,0,Happy,1,,
3190,tobias.setup,Thanks for sharing!🖤,2657,1635959733,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,1,Happy,1,,
3191,shotsbyiponticha,🖤🖤🖤,2657,1635962038,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,0,Happy,1,,
3192,pablofestina,"La pareja ideal, falto yo",2657,1635962382,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,1,Happy,1,,
3193,pablofestina,Inalcanzable 😢😢😢😢,2657,1635962410,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,0,Happy,1,,
3194,tibzevent,Wich band model please ?,2657,1635967579,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,1,Fear,0,,
3195,aharp82,That strap 😍,2657,1635967867,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,0,Happy,1,,
3196,ajithkumar46,Any link for that strap ???,2657,1635977562,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,1,Happy,1,,
3197,playeren_0,Great�?2657,1636000556,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,0,Happy,1,,,
3198,kevgrol,"Precio pulsera, gracias.",2657,1636134176,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,1,Happy,1,,
3199,patrickk_mercado,😍,2657,1639922508,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,0,Happy,1,,
3200,luchojoo,Hola,2657,1651266093,1635958815,https://www.instagram.com/p/CV0kDDVNDFy,0,Happy,1,,
3201,donchu69,Luv that green color 😍😍😍😍,10874,1632877513,1632876442,https://www.instagram.com/p/CUYs45OLPN6,1,Sad,0,,
3202,said__0022,😍😍😍,10874,1632877923,1632876442,https://www.instagram.com/p/CUYs45OLPN6,0,Happy,1,,
3203,said__0022,🔥🔥🔥,10874,1632877926,1632876442,https://www.instagram.com/p/CUYs45OLPN6,0,Happy,1,,
3204,said__0022,👏👏,10874,1632877929,1632876442,https://www.instagram.com/p/CUYs45OLPN6,0,Happy,1,,
3205,alessandro_pmaia,Top!,10874,1632878069,1632876442,https://www.instagram.com/p/CUYs45OLPN6,0,Surprise,1,,
3206,walaaturkia,بكام الساعة؟,10874,1632879666,1632876442,https://www.instagram.com/p/CUYs45OLPN6,0,Happy,1,,
3207,madhushree778,Pp,10874,1632881016,1632876442,https://www.instagram.com/p/CUYs45OLPN6,0,Happy,1,,
3208,kevchino,this madd cleaan 🔥,10874,1632881148,1632876442,https://www.instagram.com/p/CUYs45OLPN6,0,Happy,1,,
3209,realsbbq,"𝐰𝐢𝐭𝐡 𝐭𝐡𝐞 𝐫𝐚𝐭𝐞 𝐨𝐟 𝐟𝐚𝐤𝐞𝐫𝐬 𝐚𝐥𝐥 𝐚𝐫𝐨𝐮𝐧𝐝 𝐦𝐚𝐤𝐢𝐧𝐠 𝐢𝐭 𝐮𝐧𝐞𝐚𝐬𝐲 𝐭𝐨 𝐟𝐢𝐧𝐝 𝐚 𝐭𝐫𝐮𝐬𝐭𝐰𝐨𝐫𝐭𝐡𝐲 𝐭𝐫𝐚𝐝𝐞𝐫 𝐲𝐞𝐭 𝐈’�?𝐚𝐬𝐭𝐨𝐧𝐢𝐬𝐡𝐞𝐝 𝐛𝐲 𝐌𝐫𝐬 𝐂𝐚𝐫𝐨𝐥𝐢𝐧𝐚’�?𝐞𝐟𝐟𝐨𝐫𝐭,𝟏𝟎𝟎𝟎% 𝐫𝐞𝐥𝐢𝐚𝐛𝐥𝐞,𝐰𝐢𝐭𝐡𝐢𝐧 𝟒 𝐝𝐚𝐲𝐬 𝐈 𝐫𝐞𝐚𝐥𝐢𝐳𝐞𝐝 £𝟏𝟓𝟎,𝟎𝟎𝟎 @official_carolinaforbes",10874,1632882927,1632876442,https://www.instagram.com/p/CUYs45OLPN6,1,Happy,1,,
